NAME	Basal-NK-cell	NA-NK-cell	Basal-CD8-T-cell	NA-CD8-T-cell	Basal-CD4-T-cell	NA-CD4-T-cell	Basal-Mp1	NA-Mp1	Basal-Mp2	NA-Mp2	Basal-Mp3	NA-Mp3	Basal-Mp4	NA-Mp4	Basal-Mp5	NA-Mp5	Basal-NonInf-Mp	NA-NonInf-Mp	NA-Hep1	NA-Hep2	NA-Hep3	NA-Hep4	NA-Hep5	NA-LSEC1	NA-LSEC2	NA-Plasma	Basal-B-cell	NA-B-cell	NA-Chol
TENT5A	1	1	1	1	1	1	84.9677918992857	1	61.005372819832	1	107.989683547064	1	88.5251590742117	1	40.6584892155578	1	82.5478592589421	1	1	1	1	1	1	1	1	1	1	1	1
TENT5C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.0365783931451	1	1
TESC	1	135.326085253312	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	282.516235403912
TESPA1	1	1	1	1	129.26442819166	130.017958110324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TET2	1	1	1	1	1	1	189.784908901057	173.624320525041	176.516354620872	197.885180836847	154.012597556564	1	105.908247428649	1	158.760656201509	1	146.023119012046	1	1	1	1	1	1	1	1	1	1	1	1
TET3	1	1	1	1	1	1	59.6333890532545	1	1	37.9795281585699	56.5317742111062	1	80.4528589048622	1	1	1	112.498319002452	1	1	1	1	1	1	1	1	1	1	1	1
TEX2	1	1	1	1	1	1	1	1	1	216.891849299173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEX30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.5155297865576	1	1	102.820608975572	1	1	1	1	1	1
TFDP2	189.702023316236	145.090046261313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.237972068907
TFEB	1	1	1	1	1	1	1	1	1	69.3077822040599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.5489027650818	1	1
TFEC	1	1	1	1	1	1	202.869342661792	1	187.602859089115	1	208.049518973631	105.810673779354	247.427324937426	1	222.21430070569	137.884252386591	240.61440410106	123.750221633606	1	1	1	1	1	1	1	1	1	1	1
TFF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	272.748816758258
TFF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	439.20308098529
TFF3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	163.41800856613	132.689140173804	1	1	1	380.891595572711
TFPI2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	299.96238786532	1	1	1	1
TFR2	1	1	1	1	1	132.140004664884	1	1	1	1	1	1	1	1	1	1	1	1	490.839091451196	503.552374797577	718.721383813447	955.647317939696	230.530731325017	1	1	1	1	1	1
TGFBI	1	1	1	1	1	1	812.447763447708	386.396499306526	239.905246022768	196.01864437575	648.51464750577	457.476417296604	351.226201413339	307.89405223071	202.165080887174	300.803259221891	836.012924914922	529.152727727597	1	1	1	1	1	1	1	1	1	1	1
TGFBR1	1	1	1	1	1	1	173.163254678368	1	89.0752156778604	1	92.1346601406831	1	141.474474038149	132.594422628283	87.8899262873248	1	197.140339791399	90.5646065690532	1	1	1	1	1	1	1	1	1	1	1
TGFBR3	255.454340987556	1	105.614580285964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	560.793002429795	843.283359491245	1	1	1	133.303777810954
TGM2	1	1	1	1	1	1	1	1	1	190.143742410383	1	1	1	1	1	1	1	1	145.739263260134	178.982983659093	168.245625246661	897.295906736754	74.2367608968141	989.615620650733	729.284525688532	1	1	1	128.669491115385
TGS1	1	1	1	1	1	1	44.5618567542054	1	39.1063596889107	71.9830138768413	40.6366720917703	1	38.4084946414417	1	38.3589810461117	1	37.6887787065845	1	1	1	1	1	1	1	1	1	1	1	1
THAP11	1	1	1	1	1	1	50.689517519134	1	36.0158988934645	1	1	1	37.9399716749455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THAP5	1	1	1	1	63.6471459720139	1	41.5773204344898	1	38.9814028280063	1	44.1424343507936	1	1	1	63.2579311304411	1	1	1	1	1	1	1	1	1	1	1	71.8963900530268	1	86.0974860946854
THAP7	1	1	1	1	54.2952121312701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.6621251649574	1	1	75.4641076232519
THBD	1	1	1	1	1	1	1	1	1	234.50918658276	1	1	1	1	1	184.117934937556	1	1	1	1	1	1	1	194.257481842983	1	1	1	1	1
THBS1	1	1	1	1	1	1	2522.06556507257	246.006221073483	458.380799695507	370.552371363074	714.070632439082	204.249371554896	1279.24273311387	287.532698955181	3125.74088284466	837.83933116371	3042.74445755717	1	1	1	1	1	1	1	1	1	1	1	121.703960908021
THEM4	1	1	113.991052113471	1	120.278986747642	164.822615855774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THEMIS	1	1	1	1	68.3830443087917	106.074876843895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THEMIS2	1	151.938843810735	1	1	1	1	93.3468699102519	204.544657650242	93.0593347930027	242.002295645679	86.8675979362045	317.633320035143	83.6091556434083	159.471723479076	114.378149330145	189.1268159413	95.9283820439891	161.14105804954	1	1	1	1	1	1	1	1	1	1	1
THNSL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.9464855511611	139.327728104166	1	1	1	1	1	1	1	1
THOC1	1	1	1	1	1	1	1	1	1	1	40.2714508170598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THOC3	1	1	1	1	71.3690336727294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THRA	1	1	1	1	1	1	1	1	1	1	1	1	44.1957983852246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THRSP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.6643142173362	144.124579683308	116.5747405242	432.810097804552	89.3810809076811	1	1	1	1	1	1
TIA1	1	1	1	1	1	1	42.3901541051894	1	1	1	55.4837797173613	1	39.8151486620181	1	1	1	66.9043734295033	1	1	1	1	1	1	1	139.48297028703	1	80.4601471201324	1	1
TIAM1	1	1	1	1	1	1	77.669106340836	1	113.110122147921	1	75.8255679600449	1	58.0386788420632	1	46.0948877127966	1	49.7838593705678	1	1	1	1	1	1	1	205.1694475628	1	1	1	1
TIE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	235.994585253548	214.089258380664	1	1	1	1
TIFA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.4987458867892	1	1	1
TIGIT	328.096671386254	231.035759254587	180.434299093736	184.096484956985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TIMD4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	300.661581172219	1	1	1	1	1	1	1	1	1	1	1
TIMM50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.2215604927909	1	1	1	1	1	1	1	57.8159157096911	1	1	1	1	1	1
TIMM9	1	104.203273474457	1	1	1	124.035022468521	1	1	1	1	1	95.9293811888665	1	1	1	1	1	75.864821387011	1	1	1	1	84.1104897305332	97.0078327289983	1	139.300891240307	1	1	82.212507312677
TIMP3	1	1	1	1	1	1	1	1	1	959.231370863729	1	1	1	1	1	1	1	1	160.430882847942	117.993299367834	242.890587868097	1	144.813519531772	1240.42738521123	1379.05333397455	1	1	1	315.850985686443
TINAGL1	1	1	1	1	1	1	1	1	1	304.682365325902	1	1	1	1	1	1	1	1	1	1	1	1	1	434.741462978199	571.041049616017	1	1	1	126.872894579868
TINF2	1	118.001261516902	67.6041128865081	173.793132949865	62.9916276206504	1	55.1421645849314	1	55.1048059785761	1	50.1776339388083	1	52.0855783283161	1	74.2440127115063	1	54.1312874455256	1	1	1	1	1	1	1	1	1	71.4737092220204	1	1
TIPARP	1	1	1	1	78.6024831867589	1	196.061427170025	1	114.024229350391	1	151.061763874249	1	131.840900012748	1	143.529982794414	1	179.637308916339	1	1	1	1	1	1	1	1	1	1	1	1
TIPIN	1	1	1	1	1	1	1	1	1	37.9795281585699	1	81.7832612009674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TIPRL	1	107.55540077999	1	1	1	1	53.8418065502968	1	62.6989167346419	279.051466274276	57.1283742011728	1	62.2282936563805	1	70.9505835724542	1	79.277374726088	66.4459754631699	1	1	1	1	76.4947934482516	1	1	72.8492934373098	1	1	77.2902186607618
TK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	166.454364826612	1	1	1
TK2	1	1	1	1	1	1	1	1	1	256.871706647822	34.8256307234738	91.9667745614402	1	1	1	1	1	131.306678120058	95.4241538380402	67.1522797879889	1	1	77.1897724737364	1	109.230474169514	1	1	1	1
TKFC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	210.692693137079	180.607186163915	214.710078715364	1	137.447252463868	1	1	1	1	1	1
TLE1	1	216.203337089883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	106.7749336944	106.054950963071	155.225924277132	1	91.0518035388755	1	1	1	1	172.261678598196	80.2019211572543
TLE3	1	1	74.9355287475339	1	1	1	1	116.979307255585	1	1	1	1	1	1	1	143.982982547442	1	1	1	1	1	1	1	1	1	1	73.4580830248691	1	1
TLK1	1	127.347342902841	1	1	139.078140611451	172.058092083653	95.0434742414161	1	118.891777229338	1	52.6786661273545	1	124.168807239123	1	98.0543052893309	1	95.511898414715	1	1	58.9315289764862	1	1	63.883187945173	83.5578806668366	1	82.0183518344114	100.138179634959	211.121645158363	1
TLK2	1	1	1	1	1	1	44.7390952254516	1	1	1	1	1	1	1	44.8150005528746	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLR10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.6675734811848	1	1
TLR5	1	1	1	1	1	1	1	1	1	1	1	1	61.2644624461581	1	1	1	55.8846126305413	1	1	1	1	1	1	1	1	1	1	1	1
TLR6	1	1	1	1	1	1	53.0684361852855	1	1	1	50.3005396176913	1	1	1	1	1	41.0239576800289	1	1	1	1	1	1	1	1	1	1	1	1
TLR8	1	1	1	1	1	1	67.2280901259708	113.852775111506	39.9114108199669	1	101.999809119553	1	46.9676415583815	1	94.4349387405574	160.931823433189	81.3016505001379	79.7283778873265	1	1	1	1	1	1	1	1	1	1	1
TM4SF1	1	1	1	1	1	1	1	1	1	368.073565546686	1	1	1	1	1	1	1	1	1	1	1	1	54.5683183380818	1418.31471412699	1110.29665792258	1	1	1	453.242339751818
TM4SF18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.896948573138	580.902114241834	1	1	1	1
TM4SF19	1	1	1	1	1	1	1	1	88.6219286001466	1	1	1	50.8169383844789	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TM4SF4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	532.580019853522	615.721814715049	744.729621483014	363.698880028598	638.298799750185	1	1	1	1	1	1275.43333002937
TM4SF5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	149.150593077564	198.041089383346	222.406275218304	862.140496774354	229.154401671881	1	1	1	1	1	1
TM7SF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	116.018712604647	160.295634517978	173.409370313602	1064.01210312555	113.144582245048	1	1	1	1	1	96.9773796861363
TM7SF3	1	1	1	1	1	1	38.6885629255959	1	1	1	1	1	33.9516898609352	1	1	1	37.5965658248387	1	1	1	1	1	71.2752389331256	1	1	1	1	1	211.630507631148
TMBIM4	314.449511456956	1	167.514788027114	1	132.938603173881	1	393.719875178914	1	345.87443750567	1	375.303558711804	1	369.396609051823	1	357.134395612777	1	287.031203435871	1	1	1	1	1	1	1	1	1	289.62086939946	1	1
TMC6	107.008545923308	148.129050910055	89.839106178952	251.199217659331	1	106.240184420876	1	1	1	1	1	89.5303256837103	1	97.6090498085625	1	1	38.8833082171097	214.032050958307	1	1	1	1	1	1	1	1	85.8185246903059	1	1
TMC8	99.4572034083358	143.636236192794	1	235.716588520621	1	140.900105676576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMED3	1	1	1	1	1	1	31.0339466269859	1	1	1	46.9076765784098	96.7731719983373	1	1	1	102.336332383454	1	1	1	1	1	1	1	143.055019247772	127.699442291926	233.90094128764	1	1	115.471598350926
TMED8	1	1	1	1	1	1	72.9939725379881	1	1	1	53.982148089391	1	50.0986922705099	1	48.0002680513593	1	61.370148462524	1	1	1	1	1	1	1	1	1	1	1	1
TMEM106A	1	1	1	1	1	1	83.5180108706706	1	35.8158665412361	1	64.8952823600204	104.736347121795	44.082185422916	148.618797533968	70.4169629980538	1	79.181159250368	1	1	1	1	1	1	1	1	1	1	1	1
TMEM106C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.694705782517	126.469385283924	211.426914724596	1	1	99.7111755241907
TMEM107	1	1	1	161.129152993554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.5334847671494	1	152.25275029802	1	1	1
TMEM115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.0173906286327	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM127	1	1	1	1	1	1	176.856147082024	133.675825995787	168.092869577781	1	134.584173716064	61.5917451021733	160.01623046288	1	107.492906222106	1	173.423463130389	90.9942620919571	1	1	1	1	1	1	1	1	1	1	1
TMEM138	1	1	1	1	1	1	95.8265715244529	1	121.521543041663	1	95.2318249127948	1	210.91486852081	1	269.627335558119	1	140.727847521051	1	1	1	1	1	1	1	1	1	1	1	1
TMEM140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	106.032280808132	1	1	1	1	1
TMEM144	1	1	1	1	1	1	1	1	1	1	1	1	42.7198887927849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM14A	1	1	1	1	1	112.165016778718	1	1	1	1	1	1	1	1	1	1	1	1	186.475572390113	214.041197222625	144.83528150879	1	219.291121119296	140.246694272134	1	1	1	1	123.67033763211
TMEM154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.63856141957	198.413559771273	1
TMEM156	1	142.085125020872	1	1	1	135.263077495838	1	1	1	1	1	1	1	1	1	1	1	57.0697691852331	1	1	1	1	1	1	1	146.549347425989	98.8169825415814	277.840334381798	1
TMEM167B	1	1	1	1	1	1	76.0714907673469	1	77.3230502084193	71.9830138768413	53.7505297519497	1	43.7798263346007	1	91.727421321401	1	80.400991595188	1	1	1	1	1	1	1	1	1	1	1	1
TMEM170B	1	1	1	1	1	1	52.7023663383668	118.736805033464	1	1	46.5257442597246	1	1	1	1	1	40.8275596758219	1	1	1	1	1	1	1	1	1	1	1	1
TMEM173	1	1	1	145.181081831285	1	219.517837136591	1	180.108702656884	1	1	1	138.396758454616	1	1	1	1	1	1	1	1	1	1	1	112.554062328671	125.739650389084	1	1	1	1
TMEM18	1	1	1	1	1	1	1	1	1	1	1	80.6419474417647	39.4541211466377	1	1	1	1	1	1	1	1	1	1	1	1	132.512636906843	1	1	72.3088824166237
TMEM181	101.051655408458	1	1	1	1	1	50.2154130933833	1	1	1	1	1	71.4739377999908	1	1	1	79.761002045301	1	1	1	1	1	1	1	1	1	1	1	1
TMEM19	1	1	1	1	1	1	40.8692780690784	1	1	1	1	1	1	1	1	1	1	91.4837283767179	1	1	1	1	75.4902582871182	1	1	104.267396867071	1	1	1
TMEM2	1	177.717576729108	1	150.676973022027	1	1	1	104.052824794463	1	129.933038044836	1	1	1	1	1	1	1	89.0730742777983	1	1	1	1	70.8536932550596	104.178540139208	339.654831755414	1	1	1	1
TMEM204	1	1	1	1	83.6974517537214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	218.614533075436	346.475036497874	1	1	1	1
TMEM214	1	1	1	1	1	1	36.2051647830782	1	1	38.9135420501275	1	1	37.4821765347918	1	38.5312380015491	1	1	1	1	1	1	1	1	1	121.638926112118	129.490288319398	1	1	1
TMEM220	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	207.060532799825	235.648018429586	200.624444970423	208.201865176606	231.522699862	1	1	1	1	1	89.2364720900743
TMEM238	1	1	1	1	72.9390825735596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM250	1	1	1	1	1	1	49.49584340506	1	1	1	1	1	42.8507413148271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM251	1	1	1	1	1	1	50.4568121483682	1	70.3448924423498	1	49.7222115705347	1	172.441403848301	1	75.5930814928229	1	130.747245709651	1	1	1	1	1	1	1	1	1	1	1	1
TMEM255B	1	1	1	1	1	1	1	1	1	377.05827142487	1	1	1	1	1	1	1	1	1	1	1	1	1	119.315420894451	307.761778607204	1	1	1	1
TMEM38B	1	1	1	1	1	1	1	1	34.3860565442495	1	1	1	59.6557180605831	1	60.0251256907701	1	46.8793635649789	1	1	1	1	1	1	1	1	1	1	1	1
TMEM43	1	1	100.487047353486	1	1	1	57.2965469933644	1	73.9822298483696	1	48.8259052460887	1	68.7087665656255	1	1	1	1	1	1	1	1	1	1	65.8809479099372	1	1	1	1	1
TMEM44	1	1	1	1	1	1	1	1	1	38.9135420501275	1	1	1	1	1	1	1	1	1	1	1	1	1	111.470192503806	182.206407854009	1	1	1	1
TMEM45A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	138.911858921257	173.366961035635	180.172031123288	329.21034310681	146.293874258817	1	1	1	1	1	1
TMEM47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	118.273302913652	1	1	1	1	1
TMEM51	1	1	1	1	1	1	120.637190528	1	57.2488510889364	1	95.8293127747394	1	76.6246055621879	1	80.5020989816184	1	115.343523006956	145.261061296423	1	1	1	1	1	1	1	1	1	1	1
TMEM54	1	1	1	1	1	1	1	1	1	69.3077822040599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	133.972155740607
TMEM56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	361.567868337466	414.765548004338	430.902025370835	140.702577646634	266.28053455385	1	1	1	1	1	1
TMEM63A	1	1	1	1	96.0345691007472	1	42.5188065643387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM63B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.7479552937135	135.930432453491	1	1	1	1	1	1	1	1
TMEM71	1	185.712690042885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM80	1	1	1	1	1	1	1	1	1	1	40.0309283804545	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM87B	1	1	1	1	1	1	38.7202839011926	1	1	1	1	1	37.3219612197777	185.946995927814	1	1	51.9618733043409	116.187632723014	1	1	1	1	1	85.8836519094976	1	1	1	1	1
TMEM88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	314.311171774002	271.589302989506	1	1	1	1
TMEM9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.4705343849991	1	1	1	1	111.192540949399
TMEM91	1	1	1	1	1	1	1	148.217245003818	1	69.3077822040599	1	116.793836445411	1	1	1	125.329387900198	1	151.353288423498	1	1	1	1	1	1	1	1	1	1	1
TMEM97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	146.149359585124	155.361799037153	227.287299771314	903.639342435857	123.915707145932	1	1	1	1	1	162.832169861339
TMEM98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	130.724179011268
TMIGD2	175.17725768402	595.390328060809	1	160.215874086375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMIGD3	1	1	1	1	1	1	1	1	1	1	1	179.96518368897	1	413.48353727214	1	1	1	319.886819559709	1	1	1	1	1	1	1	1	1	1	1
TMOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.56048264579	1	1	1	1	1
TMPRSS6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.386596508655	175.590698296769	261.668989417425	179.831887190193	77.0796959189574	1	1	1	1	1	1
TMTC1	1	1	1	1	1	1	1	1	1	38.9135420501275	1	1	1	1	1	1	1	1	1	1	1	1	1	178.541431772329	1	1	1	1	1
TMTC4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	209.760482514747	1	1	1	1
TMUB2	1	1	1	1	1	1	78.3483668202702	1	49.3107491403174	1	39.4271806011573	93.4958987970376	62.6336259296368	1	35.5462316907816	1	65.4647715823413	1	1	1	1	1	1	1	1	1	1	1	1
TNF	1	1	1	1	1	1	55.5196729530789	1	113.452595384145	1	68.1002096889978	1	1	1	195.496960994962	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFAIP1	1	1	1	1	1	1	1	1	1	129.933038044836	1	1	1	1	1	1	1	1	1	1	1	1	1	140.678597141096	186.175642208563	1	1	1	1
TNFAIP2	1	1	1	1	1	1	268.337430502696	188.675743432159	187.910605031289	495.40976859646	231.612165961215	195.262456448644	288.439896000429	255.013896947218	318.886183839603	401.735041846494	296.232499442066	286.987044028981	1	1	1	1	1	1	1	1	1	1	1
TNFAIP6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	261.642040392229	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFAIP8	1	241.618162126932	122.258354721048	354.857861055681	196.830354495437	299.434237369033	204.90717019591	1	224.454731612429	1	220.290323646387	93.4502218941205	149.506709918697	1	303.555151630163	193.80517226691	155.239594225881	103.036287989972	1	1	1	1	1	1	1	1	144.372788534107	405.886900326723	1
TNFAIP8L2	1	1	1	1	1	1	46.8909161433526	1	41.1339653963623	1	66.6354211518037	121.694908061213	1	1	1	1	1	135.50339678894	1	1	1	1	1	1	1	1	1	1	1
TNFRSF10B	1	1	1	1	1	1	1	1	1	1	49.5950988792097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF11A	1	1	1	1	1	1	76.5950978416141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF12A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	334.471553126987
TNFRSF13B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	324.462390895463	128.953124391332	1	1
TNFRSF13C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	325.388677880472	744.344082718429	1
TNFRSF17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	755.494841527626	1	1	1
TNFRSF18	1	1	1	1	1	1	1	1	41.5093068795486	1	42.4485189923789	1	1	1	70.5566226110765	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF1B	109.412666075954	1	1	211.224945046317	1	1	235.105919308577	382.5603433402	224.183898680482	462.430310243842	234.53908650344	390.24435611357	293.864483884552	286.979585339094	323.640493777005	505.701145380759	345.148423761479	308.975639742692	1	1	1	1	1	124.249583658338	1	1	1	1	1
TNFRSF21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	225.428290136445	1	1	1	1	1	1	1	1	1	1	1
TNFRSF25	1	1	1	1	86.9657348032007	166.251664565996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.4494754480413	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFSF12	1	1	1	1	1	127.694804184397	1	1	1	1	1	124.18597067512	1	1	1	1	1	97.1519242491396	1	1	1	1	1	74.6160553015803	1	1	1	1	1
TNFSF13B	1	1	1	1	1	1	31.9233820498414	322.312923249135	48.4114460484744	1	99.791443110942	166.362495844937	72.182825544477	1	111.302805373158	186.292192879515	67.7726142230152	232.590933336032	1	1	1	1	1	1	1	1	1	1	1
TNFSF14	169.570993168944	1	1	171.185195925951	1	1	1	1	65.5177771646732	1	1	1	48.0956193865587	1	64.731424235962	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNIK	1	1	1	1	1	1	88.873857913315	1	56.849401375635	1	36.6227245374701	1	91.072527002158	1	104.708450768905	1	92.065406168439	1	1	1	1	1	1	1	1	1	1	1	1
TNIP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.2682620488675	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNRC18	1	1	1	1	1	1	117.14369730674	1	65.1376341970446	69.3077822040599	117.81035129112	1	77.9709285151741	1	67.1052168678924	1	90.380868623973	115.299186521581	1	1	1	1	1	1	1	1	1	1	1
TNRC6C	214.602948264462	156.60464297185	149.691100257133	1	161.338019341285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.2729482818284	1	1	1	1	68.9314830855413
TNS2	1	1	1	1	1	1	1	1	1	69.0437063727106	1	1	1	1	1	1	1	1	1	1	99.0563518424623	1	1	174.919270394775	195.67898172305	1	1	1	1
TNS3	1	1	1	1	1	1	176.967767329353	1	161.818575738267	67.3674249294958	111.056825604265	1	312.24227460603	1	252.658801088195	1	260.908036561744	100.128224705248	1	1	1	1	1	1	116.133632216222	1	1	1	99.3145814850739
TOB1	1	1	1	145.826161384755	1	312.864246138192	1	1	56.5238476201953	1	1	1	51.302681613931	1	1	1	46.5281161498231	1	230.87909279782	267.725176055834	284.132931151556	340.92808339068	217.220494590535	1	185.267371720675	1	1	1	254.258792084861
TOB2	1	1	1	1	1	1	54.4599871860483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.3408805747852	182.817886077139	1	1	1	133.975559038654
TOM1	1	1	1	1	1	1	46.9357119854477	110.952173687328	54.6572173964005	1	41.4158323480563	1	73.0456441841642	1	72.3662711883984	1	56.0033429060988	1	1	1	1	1	1	1	1	1	1	1	1
TOP2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	247.830353805948	1	1	1
TOPBP1	1	1	1	1	1	1	45.5783172078542	1	1	1	41.5360446196126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOPORS.AS1	1	149.458419989946	1	145.792033385938	1	132.732612157263	1	1	1	1	1	114.462107427936	1	1	1	1	1	1	62.8837317243672	1	1	1	1	1	1	1	1	1	1
TOR1A	1	1	1	1	1	1	1	1	46.948590281873	1	1	1	1	1	52.5793750593222	1	45.1587504069085	1	1	1	1	1	1	1	1	1	1	1	1
TOR1B	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
